user_id,review_contents
p_azadim_uWFOXAhhKB3ag,"When they say neighborhood, they aren't kidding, literally in the Coronado residential neighborhood at 12th street and Oak, the restaurant lives in an old building that once housed the Arizona Showmen's Association. The rehab has been lovingly restored by its owner DJ Fernandes who is also not by coincidence an architect. When pulling up you can see such attention to detail and design from the concrete stamped handicapped spot, to the interesting lights and exterior brushed stainless door pulls. When entering the building be sure to check out the signage made up of letter building blocks, clever and grounding. Rehabilitation like this helps make the Phoenix area so interesting and original.


The inventive menu was designed by DJ, his girlfriend Jessica Ruiz and chef/consultant Mitch Hoverman, who interestingly also opened Palette. The idea is to share plates amongst a group of friends, though you can easily put together a traditional 3 course meal if that is what suits you best. We opted to share our plates so we could try as many as possible. To best describe the menu it would be eclectic, with Creole, French and Spanish twists. There are 3 sections to chose from, Start, Smaller Plates and For Sharing, the menu is accessible and interesting.

Starting things out, while the grilled baguette ($5) might sound ordinary, its crispy and light goodness comes from Simply Bread. Accompanied is a whole head of roasted garlic and finished with Bariani olive oil. The Bariani is essentially liquid gold with its grassy mild and pure unfiltered flavor. If there is any left in the bowl when you're done don't let the waiter take it away, it's to precious to be wasted and will taste great on just about anything. Together with the nosh plate ($7) it's all about simple clean flavors. Salted melon, Molinari &amp; Sons salami, manchego cheese and toasted pistachio's were so delicious it was hard to share though there was plenty for all. Panko walnut-crusted fontina ($6) was perfectly crunchy and with each bite the melted strands of the fontina cheese were delightful and satisfying. Patatas bravas ($5) are classic tapas however the Tuck version turns potato cubes into long thick planks served along side of 2 dipping sauces. The planks were lightly crispy and well seasoned, though dipped into the aioli and the spicy tomato sauce together was good, love came from dipping into the remaining Bariani olive oil.

Working into the Smaller Plates menu, the panini bites with prosciutto ($9) were so good we were squabbling over the last piece. A nice slab of ciabtta bread stuffed with grilled pear, taleggio cheese, arugala and honey was a sweet and savory combo that has to be tasted and savored. Order 2, one for the table and another wrapped up to go for lunch the next day. Another contrasting sweet and savory small plate would be the medjool dates stuffed with chorizo and topped with melted gruyere ($9). I've had many of stuffed dates, but never like this, spicy and sweet, chewy and meaty, very nice! The mac and cheese with crispy prosciutto, topped with breadcrumbs and lobster ($12) was sublimely creamy and tender, like a really good hug where you just melt into his arms, bury your face into his chest while you're enveloped in comfort and security. Who knew mac and cheese could make you feel so good?!

Turning our attentions to the citrus-brined fried chicken ($17) was a sight to behold. 3 large, generously battered pieces of deep fried passion caused instant salivation. I have to say that this was the juiciest tenderest fried chicken I've ever had the pleasure of sinking into. The crunchy coating, the moist flavorful chicken and the slight citrus after taste were absolute perfection. Along side was a large white cheddar waffle, slathered in maple butter and a bowl of pork laden collard greens. The waffle had a light, fluffy and almost mashed potato consistency that was fork tender and soaked up the chicken juices easily. The collards were nice and porky with that slight bitterness only tempered by salt and sugar.  This plate was simply amazing!

For the beef eaters there is a spiced skirt steak ($18) served with parmesan lentil mashed yukons and mushrooms, that was so hearty and delicious, I can't imagine having this anywhere else.

There is usually only one way to finish a good meal like this and that's with my favorite self proclaimed food group, chocolate. We all tore into the chocolate brownie and almond cream ($7) with a vengeance. You could tell with each bite that this was no box mix, crackly shininess on top, moist and crumbly, this was a great brownie. If this is too much you will also a receive a 1 bite postre with your check. On this night it was raw chocolate chip cookie dough with a slathering of melted dark chocolate, happy ending!

The stars are aligned for the Tuck Shop. With all of their elements in near perfect cohesion, this will soon be one of the coolest and freshest places to eat, drink, and of course share."
p_azadim_uWFOXAhhKB3ag,"Opened in 1970, La Piñata, a family affair, has been dishing up Sonora style Mexican food for 39 years. Walking into the restaurant you're immediately transported back to 1970. No time machine required, thanks to dark orange vinyl booths, plastic wood laminate tables and stucco walls. The only element missing were the traditional Mexican dresses. Though it something feels like it wasn't that long ago when those may have been retired. Even in the 70's style, La Piñata is relaxed, like going to a friend's house for dinner. The dark orange vinyl might be original but you can tell this place is loved and well cared for.  Not a strip of duct tape anywhere!

Starting with chips and salsa is almost always pure happiness. Hot and crispy, slightly salty paired with thick chunky salsa, a real bargain at free. Be warned if you think thick and chunky means mild and bland, far from it. On first bite the fresh tomato flavor bursts into your mouth followed quickly by a smack of the spicy chili heat. The 2 contrasts work so well together that it's quite difficult to stop eating until the bowl is empty. Cleverly hidden in the back as to make it more special, is another salsa, this one being almost as spicy and slightly sweet. Many Mexican restaurants have a spicier salsa they keep in back and will only bring out if requested. Ask for this one and your server will happily bring you out a dish.

For lunch La Piñata offers a variety of specials. There's a Taco in My Burro ($4.95) that uses a large flour tortilla, filling it up with ground beef, lettuce, tomatoes, cheese and onions.  Try getting your mouth around this one! Letter F ($8.95) combines a taco of your choice and a cheese enchilada served with rice and beans. The shredded beef taco was decent but it was the cheese enchilada that rocked this plate. The sauce was so wonderfully creamy you couldn't tell where the sauce ended and the melted cheese began.   A dozen of these wouldn't be enough!  A, Taco Salad ($6.50) could be considered a lighter option if the deliciously crunchy shell was missing. Who wants to give up that texture for a few hundred calories? Choice of chicken or beef and topped by large dollops of guacamole and sour cream, pure caloric heaven!   

Aside from the luncheon menu the remainder can be ordered all day. Being a great place to start, the Mary Lou ($8.75), may sound like a retired Olympic gymnast, is actually red or green chile with meat, folded into a humongous cheese crisp served with a cruet full of sour cream. The red chile has a certain creaminess that's further contrasted with thick tender cubes of beef and a spoonful of sour cream, so easy to swallow. Piñata Appetizers ($12.50) comes on a large dinner plate literally filled with miniature tacos, chimichangas, flautas, green corn tamale and a bowl of refried beans for dipping. This is the mother lode of appetizers, easily feeding 2-4 diners or for a larger appetite ordered as a main course. Being able to try so many different items at one time make this the dim sum of Mexican food.

As you can tell the portion sizes at La Piñata are extremely generous. The Tio Pancho's Pollo Con Queso ($11.95) is an entree force to be reckoned with. A deep fried burro stuffed with tender seasoned chicken and smothered in melted jalapeno cream cheese and cheddar cheese. Easily mesmerized by its girth, one bite and you'll know why you ordered it, simply fantastic. The Yucatan ($11.95) is similar in its approach though this time you're given the choice of meats chicken or beef. Once again smothered, this time in their spinach con queso sauce that combines cheese and spinach into each cheesy melty bite, napkins required.

There are also 10 combination plates for the diner who enjoys variety. The number 2 ($10.95) comes with 2 red or green cheese enchiladas with rice and beans. Again the enchiladas here are simply top drawer. Refried beans are generally the norm, but there is nothing normal about how good these taste. These refried beans could easily make up a meal on their own with a bowl of chips and salsa. Or you can wrap your fist around a Bean Burrito ($4.25) and savor each creamy smooth mouthful.

With so much savory and spicy it's nice to know that there are desserts to refresh your palate. The house made Flan ($4.25) is a great way to finish your meal. It isn't possible but the caramel sauce served with the flan would make an excellent dessert soup. Lightly syrupy with a rich buttery taste, if they do start serving bowl of it, you read it first here! Sopapilla with Honey ($2.95) is always a sticky and sweet pleaser. Lightly fried and delicately crisp on the outside, steamy chewiness on the inside all slathered with thick ropes of golden honey, it isn't just dessert but a simple pleasure.

We are blessed to have one another in our busy day to day lives. So it's nice to know that there are such welcoming places, like La Piñata, where we can tear tortillas, eat homemade beans and just enjoy and celebrate."
p_azadim_uWFOXAhhKB3ag,"Back in the day, resorts and hotels were some of the best culinary destinations around. The Fairmont Scottsdale, formerly known as the Fairmont Scottsdale Princess, was one of those shining examples of upscale greatness with its Marquesa and La Hacienda restaurants. With new owners came new ideas, and both establishments were shuttered to make way for culinary concepts, including the fantastic Bourbon Steak by Chef Michael Mina. 

Now, with the help of chef Richard Sandoval, La Hacienda is re-opening with an updated look and menu.

Sandoval grew up in Mexico City working with his restaurateur father. His upbringing helped to fuel a passion that led to multiple accolades and a reputation for innovative Latin cuisine. He opened his own restaurant in 1997 and over the years he's opened several more star-awarded restaurants.

La Hacienda has always been known for great margaritas. The traditional La Hacienda ($10) is still the tops, but one of the new comers, the El Pina Diablo ($11) uses pineapple and serrano chile infused tequila and is refreshing and subtly spicy. 

In the bar, the daily happy hour runs from 5 to 7 p.m. and features $5 margaritas and snacks ranging from guacamole to tacos.

The dinner menu has been designed to combine ""the bold taste of classic Mexican cuisine with timeless European cooking techniques."" Starting at the top, you can't go wrong with crunchy Chips and Guacamole ($9.50). The appetizer was fresh and delicious, thanks in part to the tableside preparation of the guacamole. Diners can request their preferred level of spiciness while severs prepare the guacamole.

The Queso Fundido ($9) is served in a searing hot cast iron skillet for good reason -- to keep that cheese molten. A winning combination of melted Oaxaca, Chihuahua and Monterrey cheeses, with chorizo or mushrooms atop, fills the soft house-made flour tortillas perfectly.

Ceviche is one of those dishes that can be disastrous or outstanding, Sandoval and Hamrick served up the latter. The Ceviche Tasting ($10) offers two selections tender rock shrimp with avocado accented with chile habanero or mahi mahi, bathed in a citrus tomato broth, and hinted with just enough chile serrano for another layer of flavor. Both were outstanding, especially when tasted with the accompanied bowl of house-made corn nuts. It's a great texture!

Ever heard of huitlacoche? Also known as corn smut, a type of fungus that grows on corn and is considered a delicacy in Mexico. Call it whatever you like, it's delicious earthen taste shouldn't be missed when eating the Tamal de Huitalcoche ($9). A tamal is the same as tamale, though in this case the masa has been infused with the complex flavors of the huitalcoche, filled with goat cheese and zucchini and drizzled with truffle oil. I felt like a Mayan king eating this.

After trying the Chipotle BBQ Chicken Salad ($12), I felt confused. With so many original dishes, why bother with a salad like this? While the ingredients were top notch and it tasted fine, the ordinariness left me scratching my head. 

Making up for this was the Quesadilla ($9), which might sound typical, but after one bite that idea was dispelled. With various fillings, these crispy-on-the-outside, dreamy-on-the-inside quesadillas made for great dipping into the red and green salsas. Fantástico!

Huachinango a la Veracruzana ($26) is a traditional Veracruz style red snapper dish. This gorgeous piece of fish gets a spin with the smoked bacon fufu. A mash of plantains had just enough sweet to balance out the acidic flavor of the tomato, olive and caper sauce.

My favorite entrée, and an instant classic, was the Costilla de Res ($27). The melt-in-your-mouth beef short rib was not only braised, but received a second flavor enhancing method in a smoker. The generous serving of meaty richness was countered by a creamy potato puree and chile habanero and guava sauces.

Desserts are surprisingly light yet still satisfyingly delicious. The Flan de Coco ($9) was perfectly luscious and silky. By contrast, the Churros ($9) had a delightful crunch with a sponge-like interior that absorbed the three different dipping sauces perfectly. La Hacienda also offers house-made ice cream ($8) that includes an avocado version that so good, you might ask for another scoop.

After dessert, coffee is spectacular. The server wheeled out a cart and became not only a mixologist but a pyrotechnician. The columns of burning cinnamon are so beautiful and leave a wonderfully smoky cinnamon smell lingering. These chocolaty rich coffee libations might be a little over the top and full of liquor, but they really shouldn't be missed.

If you have a little too much to drink at La Hacienda you are at one of Scottsdale's finest resorts. Perhaps you can book a night in one of their romantic rooms and make it a mini staycation.

The team at La Hacienda has done a great job paying close attention to the past, but they've set in motion an evolution for a bright and tasty future."
p_azadim_uWFOXAhhKB3ag,"I have a simple life, big and small, soft and crispy, full of obvious contradictions and some surprising incarnations. The life of a tortilla is much like anyone else full of glamour, large family drama and constant transformation. I'd like to share that story with you here today, my life as a tortilla.

Ever since being a young kernel of corn I've know I was different from the rest of the ear. While the other kernels longed to be cereal and ethanol, I knew that I wanted to be a star. Celebrated each and every day, giving promise of a brighter and tastier future. Then it happened, I was suddenly plucked, mashed, rolled and pressed, being transformed from the ugly duckling into the beautiful swan I always knew I was. Destined for greatness in the kitchen of Mi Patio, I knew it was all coming true for I am the corn tortilla.

From the second you walk in the door of my home, you can sense my presence. Bold colors, comfortable seating and smiling faces were all there to celebrate my life and times. As soon as you are seated a hot, lightly salty and crispy bowl of me is sat onto the table. They've cut me into triangles so I'm easier to handle, then I'm deep-fried golden and simply beautiful. My 2 friends, Mild and Spicy, are a couple of salsas that love to hang out all over me. Go ahead, grab me and dip me deep into one of them, slather me in their tomato goodness, I deserve it as much as you do. I have another friend, the cold and refreshing Margarita ($1.75), who simply completes me. Enjoy them slowly while the wandering minstrels play requests from my motherland of Mexico, this would bring a joyful tear to me eye, if I had one.

On the menu you can find many of my brothers, sisters and cousins. My cousin Quesapilla ($6.35) is a real show off though his beginnings are quite humble. Some also call him native fry bread but I just call him a crowd pleasure. Stuffed with gobs of cheese and griddled until melted and bubbly, he tastes just as good as he looks. Spoon on some fresh pico de gallo and you'll see why the ladies swoon and the men groom. My sister from another mother, Quesadilla ($5.95) is a total sweetheart. She's wide, thin and crispy all covered with cheese and I mean that in the nicest possible way. She, Mild and Spicy have a triad relationship, all complementing one another in each melted bite.

Baja Chicken Burro ($8.35) is one of my favorite uncles. He's the uncle who shows up delicious and golden brown, draped in an outrageous creamy coat of sour cream and cilantro, Id have to say he is all about glamour and fashion. Much like season 1 of Project Runway where Jay McCarroll and Wendy Pepper would cat fight every single week, my uncle Baja simply does not get along with auntie Huevos Rancheros ($8.35), a snide but delicious bitch. Her fluffy eggs are perfectly cooked, her delicious Ranchero sauce and her rice and beans make for a satisfying anytime platter.

Not liking to sound like a total me-me, I do have to say that I taste pretty good wrapped around Carne Asada con Pico de Gallo ($11.75). Tender steak grilled to a nice medium and served with pico de gallo, rice and beans. All you have to do is fill me up with some of your juicy meat and it's a win-win scenario. I get to soak up your meat juice and you get to eat all 6"" of my round deliciousness.

Every family has a black sheep and mine is no exception. Coming from a Greek father and a Mexican mother, Gyros Chimi ($8.50), is one of mystery and excitement. Inside she is full of tender slices of roasted gyro meat, gently deep fried then she's covered in the perfect accessory, creamy cucumber sauce. To add to her difference she is served with a hearty baked zucchini complete with sliced onion and a rich tomato sauce. You'll have no idea what you're getting yourself into until you take your first bite, delish.

Unlike auntie Huevos, the Chorizo and Egg Burro ($6.55), is tasty and uncomplicated. Any chance I get to soak in sauce I'm so there! Try the #106 Beef Taco, Cheese Enchilada, Rice & Beans ($8.55) for a celebration of soak. Stuffed with cheese then covered in a slightly sweet and spicy sauce I taste real good if I can say so myself. I also enjoy being bent over, deep-fried then filled with beef and topped with lettuce and tomatoes. One bite into my crunchy exterior exposes my goods for you to enjoy completely.

I'm a firm believer that a meal is never complete without something sugary, it doesn't have to be too big. Fry bread with Cinnamon & Honey ($3.25) is sticky and sweet cousin of mine, who I like to call Fannie. Like my other cousin Quesapilla, she's golden brown, chewy and drizzled with honey and a sprinkle of cinnamon. After tasting Fannie, you might wonder why you've never given her a taste before?

Now that I've been able to share so much of myself with you here today, I feel a great peace and inner joy that can only be brought out by my loyal fans. In whatever form I take from a taco to a warm steamy basket know this, I am here for u."
m-BZLIIh5PCAKnzH0qj_0Q,"This is an update to the review I posted over a year ago, and I'm sorry to say that this has to be - by far - the worst meal we've had in the 10 years we've been in Vegas.

Last time we ordered combos, and that seems to have made the difference.  This time, not so hungry after snacking at an earlier function, we decided to go the individual dish route.

The same 13 choices are on the menu.  Except for one lamb, one fish (which I'd be afraid to try here) and a vegetable combo, the rest are beef, beef, and more beef.  The veggie might have been an option, but not after two of them were listed as collard greens and cabbage.  Not exciting at all.  

I wanted a glass of honey wine, which I had tasted a few years earlier at a different Ethiopian restaurant.  It's a strange wine, but I've got strange tastes.  Almost verbatim, the owner repeated the same line as last time, about the wine coming from L.A. and they didn't get the shipment.  Coincidence?  Maybe.  But I don't think so.  He didn't suggest anything else, and I didn't ask.  I was already feeling the downer vibe, and stuck with water.

I started to order the dry-sauteed beef, but he said it might be a little dry and chewy, so we switched to two others.  They seemed to be variations of the same dish.  One had some tomatoes added to the jalapeños and onions,  and was in tiny pieces.  The other had longer strips that were way too long to eat comfortably, and also had the jalapeños and onion, but no tomatoes.  Both dishes were poured into a large tray lined with the injera bread, and the tray had a tiny serving of salad - two tablespoons if I'm being generous - for each of us.

The small beef dice had no flavor whatsoever.  The long strips had a little more flavor, though not much.  Both were improved by the vinegar in the injera. But they were both tough as nails.  When the owner came over to ask how things were going, I told him that the beef was tough.  He paused a couple of seconds, said ""Okay,"" and walked away.  The salad didn't taste fresh and had some brown pieces.

The only other customers were a table of four with a baby who didn't stop shrieking the whole time.  But they provided some much-needed entertainment:  the kid sat on the mother's lap and kept yanking at the strings of beads that were the front window curtain.  Each time she pulled, the rod arced downward, and the mom never attempted to stop her.  This being Vegas, I made book with Herb about how long it would take before the whole curtain came crashing down.  Neither of us won, because thankfully they left halfway through our meal.  Then the music was cranked up a little.  I love Arabic music with a beat, 'cause I can belly dance in my seat.  But this stuff was some awful male singer wailing, and it was unbearable.

The only thing good that I can say is that at least it's cheap.  Each of our beef dishes was 9.99.  But since it comes only with the anemic little bit of salad, and the beef obviously wasn't filet mignon, it wasn't worth even that much.  I can't even say ""stick with the chicken,"" because there was none."
m-BZLIIh5PCAKnzH0qj_0Q,"I love this hotel for the elegant excitement it exudes (how's that for alliteration?).  I haven't stayed here yet, but maybe one of these days they'll give us a comp.  Hope springs eternal...

Tonight we attended our second Identity Series cardholders' free event.  This was a ""tasting"" at the Wicked Spoon, their buffet.  Private room, all you can drink of the two specialty drinks that were available:  one was an apple and vodka concoction, and the other was a ginger beer and vodka.  Both were terrific, and I didn't get the name of either drink.  But before I could even get to Drink #2, I no longer cared  :D

The food was buffet-style, and tonight's offering was Polish Cuisine (as in Poland - you didn't have to shine anything).  They had the a dish akin to stuffed cabbage, only the little meatballs were mixed with shredded cabbage, rather than stuffed into cabbage leaves.  I'll have to remember this - it's much less work to prepare!  It was delicious.  There were also fresh green beans that had a major kick; beautiful yellow beets and purple cauliflower that were pickled, but much too tangy for my taste.  And there was also hot borscht, served in little glasses with or without sour cream.

Waiters passed trays of breaded pork filet ""fingers"" that were outstanding, and superb pirogies.

The desserts were to die for - upscale pastries and mousses that for once tasted as good as they looked, and white or dark chocolate-covered marshmallow lollipops.  

My group of seven was lucky to snare one of the four round banquettes that were available.  Others had to stand at tables, and this event, which was supposed to be two hours long, actually lasted quite a bit longer.

This was a fantastic event,  and FREE!!! - and if Cosmopolitan continues to offer this kind of perk to cardholders, it will be a death knell to other casinos.  

The ambience throughout the hotel is phenomenal.  My major quibble is that the casino does not have enough machines to pique the interest of us low-rollers.  Too many of the penny machines have outrageously high minimum bids, and they just turn me off.  If I wanted to blow $3 and up for each pull, I'd play dollar machines.  But I don't.  So I don't gamble any more money at Cosmopolitan, I just spend less time there.

I have to give big kudos to George, one of the security staff.  When I first got to the hotel tonight I sat down at a slot machine to search my purse for my Identity Card.  I couldn't find it easily, so I pulled everything out.  Midway through the Wicked Spoon event, I realized my iPhone was gone, and took the long hike back to that slot machine.  The machine was right next to an escalator which, because it wasn't working, had George in front of it directing people.  He was still there when I went back and, praise whatever deity you worship, he had my phone!!!  Of course, the major thank you has to go to the honest person who turned it in to him, but that identity will never be known.  

The phone caper was the icing on the cake for an evening that was perfectly executed and beyond classy.  I love this hotel!!!"
m-BZLIIh5PCAKnzH0qj_0Q,"I had dinner at Spiedini once before, when I first moved to Vegas, when Yelp didn't even have a foothold.  At that time, it had been suggested by our real estate agent, who joined us for dinner.  My recollection was of a dimly-lit, sorta romantic upscale place, with high prices to go along with it.  Fast forward 10 years, and what a difference a decade makes.  

We were warmly greeted at the entrance and immediately shown to a table.  The first thing that struck me was how bright the restaurant is:  every pendant, recessed, and accent light at full blast, making it seem like the good old days at Senior's restaurant in Brooklyn, aptly named for its clientele.  Where was the mood lighting of my memory?  Gone, gone, gone.

Service was excellent throughout our dinner.  I was happy to see a good German Riesling on the menu, rather than the ubiquitous Chateau Ste. Michelle that's on every other restaurant's list.  Two kinds of decent bread were in the basket, promptly delivered along with olive oil/balsamic.  

Hubby started with gazpacho.  It had a good taste, though it was missing the usual garnish of chopped veggies.  It did, though, have a bit of avocado.  But in my book, gazpacho needs to be served very cold, even on ice, and this one wasn't quite cold enough.  

I ordered from the list of specials, a pork tenderloin w/ prosciutto, served with sauteed spinach and garlic mashed.  The pork was sliced paper-thin, but wasn't dried out.  It was covered with a tasty brown sauce chock full of fresh dark mushroom quarters.  Normally I'm not a fan of sauces, but I liked this one.  The fresh spinach was full of garlic slices (yum!), but the mashed potatoes were shockingly bad:  thin, watery, flavorless, and tasting as if they'd come out of a box (a dollar store box at that).  I asked for a replacement, and cheerfully was served a large portion of the roasted potatoes, and those were very good.  There was plenty of pork, and those potatoes, so I have enough for another meal.

My husband had the meatballs and spaghetti.  He thought they were okay, but wasn't smacking his lips.  I tasted the meatballs and didn't like them, but I detest meatballs made with pork, which this seemed to have.  And it's rare for me to like a meatball that doesn't taste like the ones my mom used to make, even though her cooking in general left much to be desired. (Well-done liver, anyone?).  I didn't try his spaghetti, so I can't speak to it's ""toothsome-ness,"" but it wasn't a very large portion.

The prices, while not low, aren't as relatively high as they were 10 years ago.  My entree, at $20, was a much better value than Herb's, which was $19.  In a contrarian move, this restaurant seems to buck the tide of all the others:  many of the specials are the same price or lower than the ones on the regular menu.  That's almost unheard of these days.

I've been seesawing between 3 and 4 stars, but downgraded it to 3 because of the lighting, the awful mashed potatoes, and the stingy portion of balls and pasta.  I enjoyed my dinner, and three stars means A-OK so I'll stick with that for now."
m-BZLIIh5PCAKnzH0qj_0Q,"I've been to Happy Hour at Crave a few times, but I'm updating my review because this is the first time we've had dinner there.  

We settled in to a comfortable booth, but I had to keep my jacket on the whole time, because it was very cold.  I ordered the house chardonnay.  I never order chardonnay unless I'm forced to.  And it's only recently, with my newfound ability to tolerate it, that it hasn't had me worshiping the porcelain god after just one glass.  It was chardonnay or bust, since I had no intention of paying $11 for a Washington State Riesling that was probably going to be dryer than a... Okay, I'm not going to finish that sentence the way I want to.  The Yelp gods wouldn't like it.  There was a white sangria, but it, too, was $11.  At most other restaurants, sangria is what you order if you're on a strict budget.  Can I afford it?  Yes, but that doesn't mean I'm going to do it.  

So on to the main event.  Hubby ordered Pad Thai, with chicken.  (It's always chicken.  He even clucks in his sleep). Adding that chicken made it nearly 40% more expensive than your typical Thai restaurant, but it was 40% not as good.  The dish was not a large portion and the chicken, what little there was of it, was as dry as that Riesling would have been.    

My dish was the Grilled Salmon salad.  I asked for romaine instead of the spring mix, and it also included spinach, onion, couscous, feta and spiced pecans.  The salmon, which I ordered medium, was a rather small piece, and was cooked medium on half of it, and well done on the other.  When I flipped it over, I saw why:  it was burned on the well-done half.  The romaine was chopped into little pieces.  I know a lot of people like chopped salad, but I'm not one of them.  The pearl couscous was tasteless, the pecans almost non-existent, same as the feta and spinach.  The dressing, which I had on the side, was supposed to be a cranberry vinaigrette, but was a thick and gloppy mixture of unidentifiable ancestry.  No taste of cranberry, or any other fruit, anywhere.  I could have sent my salmon back, but it would have been the same woeful dish, only with (maybe) less incinerated salmon.  There was nothing else I wanted to order, it was late, and I didn't want to wait.

But what really pushed my buttons is that this poor excuse of a salad cried out for bread, both to fill me up and to act as a pusher for those tiny bits of lettuce.  Apparently, that's a dirty word here.  Our waitperson said that many people ask for it and they, too, have conveyed that to the management, but it falls on deaf ears.  I couldn't get it and, knowing that they have it for sandwiches, made me even more pissed off.  I guess the motto here is ""Let them eat cake.""  I bumped it up one star because at least the service was good.

It's really a shame that this place, with its upscale and beautiful decor, can't produce a decent meal, at least in our case.  And the stinginess of the ingredients, as well as the unwillingness to satisfy a simple request for something that should be provided at the very least with a salad, leads us to say ""¡No más!"
m-BZLIIh5PCAKnzH0qj_0Q,"P.J. Clarke's opened tonight in the Forum Shops at Caesar's.  Our regular Friday Night gang met there last night for the last of their ""soft openings.""  In the interest of full disclosure, our dinner was comped, and was mostly limited to the evening's featured ""softie"" - burgers.  I say mostly, because when we got there, late, victims of the traffic that engulfed the Strip due to the influx of CES tourists, our friends were already gorging on a plate of raw oysters, and that wasn't on the list we were given.   We, too, were coming from the Convention center, and it took us 45 minutes to get to Caesar's, then another 10 to get the car valet'd, since that, too, was full.

Hubster and I don't eat oysters, so our friends managed to convince them to bring us shrimp.  And gawd, those were the biggest damned shrimp I've ever seen.  They were terrific.

The real freebie consisted of wine or beer, burgers, fries, and salad.  We're white wine drinkers, and there was no Riesling, just Chardonnay and Pino Grigio.  The Pino was super dry, so I had some Merlot.  The salad was one big disappointment, just a pile of ugly greens with a few thin slices of the tiniest baby radish I ever could imagine.  Your eight bucks won't get you anything else, not even a crouton.

The burgers were great - fresh, meaty, not oversalted - but the buns were just ordinary.  I ordered mine with Vermont cheddar, sauteed onions, and mushrooms.  Toppings are $1.20 each, so that brought the burger close to $14, which I guess is par for the Strip, which is why we stick mostly local.  I also ordered a cup of coffee, and it was cold.

What really drowned this place for us, though, was the water, pun intended.  The waiter asked whether we all wanted water.  I said ""no,"" but got it anyway.  It was served in small glasses slightly larger than juice glasses, with no logo.  There was no brand to approve, no cork to sniff, no swirling nor sniffing.  Yet when we got the pretend bill, we noticed that THEY CHARGED FOR THE WATER!!!  What the hell are they thinking???  Has Lake Mead become a designer label??  And that, dear reader, is my death knell for this restaurant.

The service was spotty.  The place wasn't more than one-third full, yet our waiter had some trouble keeping up and getting things right.  Service picked up tremendously when Marty, who said he was a busser, joined the team.  A young and earnest full-time Type A, he went over and above to see that we were satisfied.  He was definitely worth the price of admission.

P.J. Clarke's is a venerable New York institution, in business since 1884, and that's no typo.  They're suddenly pushing to go national - they have a branch in Chicago, one that just opened in D.C., and now, Vegas.  I tried to check the website to see what the full menu is like, but the links on the Vegas page aren't working, at least on Firefox and Chrome.  (I don't go near IE).  IMHO, this is symbolic of the lengths they'll need to travel to distinguish themselves from all the competition in this town.  And if they persist in charging for tap water, it's going to be a long road to travel."
m-BZLIIh5PCAKnzH0qj_0Q,"It pains me greatly to have to downgrade my review from five stars to two, but our Thanksgiving dinner was one turkey leg short of disaster.

A friend planned to join us and wanted a perfect sit-down dinner with atmosphere. Americana definitely has the ambience, so after looking at their Thanksgiving menu online, my husband called to make a reservation a couple of days before the holiday. They asked if there was any special occasion, and he said no. Then he remembered that it's the actual date of our anniversary (!), and called early Thanksgiving day and told them. That's when they said they had no reservation for us (WTF!), but would squeeze us in. We should have said ""never mind.""

We weren't on the patio or next to the window, and it was too brightly lit to be able to see the lake. Once seated, they provided us with a ""special"" wine list that had only bottles. I asked if there was wine available by the glass, and I was brought a pricey list. Two glasses added nearly $25 to the bill.

For our appetizer, we chose the butternut squash bisque instead of the salad. Last time we had it, it was beyond fabulous. This time it totally lacked flavor.

We all decided on the traditional turkey dinner, but what we were served was anything but traditional. I asked for mine with gravy on the side, but all three plates came out exactly the same: Slop, and more slop. Small pieces of dark meat turkey, with skin and fat, mixed in with a few veggies, some stuffing, a dollop of watery, over-pureed sweet potatoes or yams, all sitting in a pool of liquid. It looked disgusting, and tasted even worse. The stuffing had some seasoning that burned our mouths - not the kind of good spicy, but more like someone dumped half a bottle of oregano, or something like that, into the mixture.

After we complained, we were served a regular platter of white meat turkey, along with the veggies (in short supply), and the same yams and stuffing as before.  Our friend, who had a different vantage point, noticed that a table across from her had the white meat plate, too.  Had they complained also? And what's Thanksgiving dinner without cranberry sauce? It was on the menu, but wasn't served until we asked for it. And sauce it was: not jellied, not cranberries, just a cranberry-colored soup that helped us down the rather tasteless turkey. (Note: we doused the leftovers with a real, delicious, whole cranberry sauce from Smith's supermarket). 

During the meal they delivered deep-fried turkey legs to all the diners, and those were good. For dessert, we chose the peanut butter bar.  It was Thanksgiving, so we gave thanks that at least that item was the same as we remembered it, except that it was decorated with oat flakes, instead of the strawberries or raspberries of memory.

Finally, why ask if there's a special occasion being celebrated, if absolutely nothing is said or done to commemorate that occasion? So much for our anniversary.

For those who think this is a five-star restaurant, go on a holiday and see for yourself how they can't handle a crowd.  As for us, we're done, in more ways than simply ending this review."
